Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
gimmie-mini-dress-white,,,,,,,,Size,US 2,Color,White,,,138299-1269353,0,shopify,999,deny,manual,76.99,,TRUE,TRUE,,,,
gimmie-mini-dress-white,,,,,,,,Size,US 4,Color,White,,,138299-1269354,0,shopify,999,deny,manual,76.99,,TRUE,TRUE,,,,
gimmie-mini-dress-white,,,,,,,,Size,US 6,Color,White,,,138299-1269355,0,shopify,999,deny,manual,76.99,,TRUE,TRUE,,,,
gimmie-mini-dress-white,,,,,,,,Size,US 8,Color,White,,,138299-1269356,0,shopify,999,deny,manual,76.99,,TRUE,TRUE,,,,
gimmie-mini-dress-white,,,,,,,,Size,US 10,Color,White,,,138299-1269357,0,shopify,999,deny,manual,76.99,,TRUE,TRUE,,,,
gimmie-mini-dress-white,,,,,,,,Size,US 12,Color,White,,,138299-1269358,0,shopify,999,deny,manual,76.99,,TRUE,TRUE,,,,
gina-asymmetric-mini-dress-black,Gina Asymmetric Mini Dress Black,"<p>A mesh mini dress with a halter neckline, the Gina Asymmetric is built in black around an easy shape that flatters without pulling focus.</p><p>Look closer for frill trim and an asymmetric hem. The fabric has a generous stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>Mini dress</li><li>Slim fitting</li><li>Mesh material</li><li>Halter neck tie fastening</li><li>Plunging neckline</li><li>Ruching at sides</li><li>Frill detail</li><li>Asymmetric layered hem</li><li>Good stretch, Fully lined</li><li>95% nylon 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Black Dresses, Dresses, Going Out Dresses, Halter Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,128940-1214335,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,FALSE,Gina Asymmetric Mini Dress Black,Gina Asymmetric — Black mesh mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
gina-asymmetric-mini-dress-black,,,,,,,,Size,US 2,Color,Black,,,128940-1214336,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
gina-asymmetric-mini-dress-black,,,,,,,,Size,US 4,Color,Black,,,128940-1214337,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
gina-asymmetric-mini-dress-black,,,,,,,,Size,US 6,Color,Black,,,128940-1214338,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
gina-asymmetric-mini-dress-black,,,,,,,,Size,US 8,Color,Black,,,128940-1214339,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
gina-asymmetric-mini-dress-black,,,,,,,,Size,US 10,Color,Black,,,128940-1214340,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
gina-asymmetric-mini-dress-black,,,,,,,,Size,US 12,Color,Black,,,128940-1214341,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
ginette-maxi-dress-forest-green,Ginette Maxi Dress Forest Green,"<p>Meet the Ginette: a floral maxi dress, finished in forest green with the kind of detail that reads considered rather than fussy.</p><p>The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p>Keep it for birthdays and black-tie and formal evenings.</p><p><strong>Details</strong></p><ul><li>Floral Maxi dress</li><li>Ruched bust, invisible zipper on side, adjustable straps</li><li>No stretch, Fully lined</li><li>Main: 100% polyester, Lining: 96% polyester 4% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Birthday Dresses, Dresses, Floral Dresses, Formal & Fancy Dresses, Going Out Dresses, Green Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Forest Green,,,142232-1294245,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,FALSE,Ginette Maxi Dress Forest Green,Ginette — Forest green maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
ginette-maxi-dress-forest-green,,,,,,,,Size,US 2,Color,Forest Green,,,142232-1294246,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
ginette-maxi-dress-forest-green,,,,,,,,Size,US 4,Color,Forest Green,,,142232-1294247,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
ginette-maxi-dress-forest-green,,,,,,,,Size,US 6,Color,Forest Green,,,142232-1294248,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
ginette-maxi-dress-forest-green,,,,,,,,Size,US 8,Color,Forest Green,,,142232-1294249,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
ginette-maxi-dress-forest-green,,,,,,,,Size,US 10,Color,Forest Green,,,142232-1294250,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
ginette-maxi-dress-forest-green,,,,,,,,Size,US 12,Color,Forest Green,,,142232-1294251,0,shopify,999,deny,manual,75.99,,TRUE,TRUE,,,,
giordana-vneck-babydoll-mini-dress-blue,Giordana Vneck Babydoll Mini Dress Blue,"<p>The Giordana Vneck Babydoll is our take on the mini dress with a V neckline — quietly striking in blue, and comfortable enough to wear all evening.</p><p>A tiered shape keeps it clean. The fabric holds its shape with no stretch and it&#x27;s fully lined.</p><p><strong>Details</strong></p><ul><li>V-neck babydoll mini dress</li><li>Pleats detail, tiered, zip closure at side, cross-adjustable straps</li><li>No stretch, Fully lined</li><li>Main: 100% cotton, Lining: 100% rayon</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Blue Dresses, Dresses, Mini Dresses, New Dresses",TRUE,Size,US 0,Color,Blue,,,155106-1374700,0,shopify,999,deny,manual,99.99,,TRUE,TRUE,FALSE,Giordana Vneck Babydoll Mini Dress Blue,Giordana Vneck Babydoll — Blue v mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
giordana-vneck-babydoll-mini-dress-blue,,,,,,,,Size,US 2,Color,Blue,,,155106-1374701,0,shopify,999,deny,manual,99.99,,TRUE,TRUE,,,,
giordana-vneck-babydoll-mini-dress-blue,,,,,,,,Size,US 4,Color,Blue,,,155106-1374702,0,shopify,999,deny,manual,99.99,,TRUE,TRUE,,,,
giordana-vneck-babydoll-mini-dress-blue,,,,,,,,Size,US 6,Color,Blue,,,155106-1374704,0,shopify,999,deny,manual,99.99,,TRUE,TRUE,,,,
giordana-vneck-babydoll-mini-dress-blue,,,,,,,,Size,US 8,Color,Blue,,,155106-1374706,0,shopify,999,deny,manual,99.99,,TRUE,TRUE,,,,
giordana-vneck-babydoll-mini-dress-blue,,,,,,,,Size,US 10,Color,Blue,,,155106-1374708,0,shopify,999,deny,manual,99.99,,TRUE,TRUE,,,,
giordana-vneck-babydoll-mini-dress-blue,,,,,,,,Size,US 12,Color,Blue,,,155106-1374710,0,shopify,999,deny,manual,99.99,,TRUE,TRUE,,,,
giorgetta-contrast-trim-mini-dress-navy-red,Giorgetta Contrast Trim Mini Dress Navy / Red,"<p>The Giorgetta Contrast Trim takes a mini dress and gives it a clean, confident line in navy and red.</p><p>The fabric has a generous stretch and it&#x27;s left unlined.</p><p>Made using reclaimed fibres.</p><p><strong>Details</strong></p><ul><li>Ribbed contrast trim mini dress with fixed straps</li><li>Length of size US 2 / UK 6 / AU 6 bust to hem: 76cm / 29.9in</li><li>Good stretch, Unlined</li><li>95% reclaimed cotton 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Blue Dresses, Dresses, Fall Dresses, Mini Dresses, New Dresses",TRUE,Size,US 0,Color,Navy / Red,,,155912-1381539,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,FALSE,Giorgetta Contrast Trim Mini Dress Navy / Red,Giorgetta Contrast Trim — Navy and red mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
giorgetta-contrast-trim-mini-dress-navy-red,,,,,,,,Size,US 2,Color,Navy / Red,,,155912-1381540,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
giorgetta-contrast-trim-mini-dress-navy-red,,,,,,,,Size,US 4,Color,Navy / Red,,,155912-1381541,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
giorgetta-contrast-trim-mini-dress-navy-red,,,,,,,,Size,US 6,Color,Navy / Red,,,155912-1381542,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
giorgetta-contrast-trim-mini-dress-navy-red,,,,,,,,Size,US 8,Color,Navy / Red,,,155912-1381543,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
giorgetta-contrast-trim-mini-dress-navy-red,,,,,,,,Size,US 10,Color,Navy / Red,,,155912-1381544,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
giorgetta-contrast-trim-mini-dress-navy-red,,,,,,,,Size,US 12,Color,Navy / Red,,,155912-1381545,0,shopify,999,deny,manual,95.99,,TRUE,TRUE,,,,
giorgiana-maxi-dress-black,Giorgiana Maxi Dress Black,"<p>The Giorgiana is our take on the floral velvet maxi dress with a soft cowl neckline — quietly striking in black, and comfortable enough to wear all evening.</p><p>Details include an open back. There&#x27;s a little give in the fabric and it&#x27;s fully lined.</p><p>Made with black-tie and formal evenings in mind.</p><p><strong>Details</strong></p><ul><li>Maxi dress</li><li>Velvet floral design, cowl neckline, partial open back, tie-up back, fabric loop holes</li><li>A little stretch, Fully lined</li><li>Main: 76% polyester 20% acrylic 4% elastane, Lining: 95% polyester 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold gentle machine wash in laundry bag.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Dresses, Floral Dresses, Formal & Fancy Dresses, Maxi Dresses, New Dresses",TRUE,Size,US 0,Color,Black,,,144310-1306323,0,shopify,999,deny,manual,65.99,,TRUE,TRUE,FALSE,Giorgiana Maxi Dress Black,Giorgiana — Black velvet maxi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
giorgiana-maxi-dress-black,,,,,,,,Size,US 2,Color,Black,,,144310-1306324,0,shopify,999,deny,manual,65.99,,TRUE,TRUE,,,,
giorgiana-maxi-dress-black,,,,,,,,Size,US 4,Color,Black,,,144310-1306325,0,shopify,999,deny,manual,65.99,,TRUE,TRUE,,,,
giorgiana-maxi-dress-black,,,,,,,,Size,US 6,Color,Black,,,144310-1306326,0,shopify,999,deny,manual,65.99,,TRUE,TRUE,,,,
giorgiana-maxi-dress-black,,,,,,,,Size,US 8,Color,Black,,,144310-1306327,0,shopify,999,deny,manual,65.99,,TRUE,TRUE,,,,
giorgiana-maxi-dress-black,,,,,,,,Size,US 10,Color,Black,,,144310-1306328,0,shopify,999,deny,manual,65.99,,TRUE,TRUE,,,,
giorgiana-maxi-dress-black,,,,,,,,Size,US 12,Color,Black,,,144310-1306329,0,shopify,999,deny,manual,65.99,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-blue,Girls Girls Girls Long Sleeve Mini Dress Blue,"<p>The Girls Girls Girls is a mini dress, cut in blue to sit close through the bodice and move easily from there.</p><p>Look closer for a leg split and button detail. The fabric holds its shape with no stretch and the bodice is lined.</p><p>Pull it out for parties.</p><p><strong>Details</strong></p><ul><li>Long sleeve Mini dress</li><li>Classic collar, button-up closure, ruched waist, invisible zipper on side, pleated hem, split cuffs with button detail closure</li><li>Length of size US 2 / AU 6 shoulder to hem: 73cm / 28.7in</li><li>No stretch, Part-lined</li><li>70% cotton 27% nylon 3% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold hand wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Dresses, New Dresses, Party Dresses",TRUE,Size,US 0,Color,Blue,,,142393-1294943,0,shopify,999,deny,manual,105.00,,TRUE,TRUE,FALSE,Girls Girls Girls Long Sleeve Mini Dress Blue,Girls Girls Girls — Blue mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
girls-girls-girls-mini-dress-blue,,,,,,,,Size,US 2,Color,Blue,,,142393-1294944,0,shopify,999,deny,manual,105.00,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-blue,,,,,,,,Size,US 4,Color,Blue,,,142393-1294945,0,shopify,999,deny,manual,105.00,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-blue,,,,,,,,Size,US 6,Color,Blue,,,142393-1294946,0,shopify,999,deny,manual,105.00,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-blue,,,,,,,,Size,US 8,Color,Blue,,,142393-1294947,0,shopify,999,deny,manual,105.00,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-blue,,,,,,,,Size,US 10,Color,Blue,,,142393-1294948,0,shopify,999,deny,manual,105.00,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-blue,,,,,,,,Size,US 12,Color,Blue,,,142393-1294949,0,shopify,999,deny,manual,105.00,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-white,Girls Girls Girls Long Sleeve Mini Dress White,"<p>A mini dress, the Girls Girls Girls is built in white around an easy shape that flatters without pulling focus.</p><p>Details include a leg split and button detail. The fabric holds its shape with no stretch and the bodice is lined.</p><p>Keep it for birthdays and nights out.</p><p><strong>Details</strong></p><ul><li>Long sleeve button-up Mini dress</li><li>Classic collar, ruched waist, invisible zip fastening at side, pleated hem, split cuffs with button detail closure</li><li>No stretch, Part-lined</li><li>100% cotton</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Cold hand wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Birthday Dresses, Dresses, Going Out Dresses, New Dresses",TRUE,Size,US 0,Color,White,,,144739-1308980,0,shopify,999,deny,manual,70.95,,TRUE,TRUE,FALSE,Girls Girls Girls Long Sleeve Mini Dress White,Girls Girls Girls — White mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
girls-girls-girls-mini-dress-white,,,,,,,,Size,US 2,Color,White,,,144739-1308981,0,shopify,999,deny,manual,70.95,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-white,,,,,,,,Size,US 4,Color,White,,,144739-1308982,0,shopify,999,deny,manual,70.95,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-white,,,,,,,,Size,US 6,Color,White,,,144739-1308983,0,shopify,999,deny,manual,70.95,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-white,,,,,,,,Size,US 8,Color,White,,,144739-1308984,0,shopify,999,deny,manual,70.95,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-white,,,,,,,,Size,US 10,Color,White,,,144739-1308985,0,shopify,999,deny,manual,70.95,,TRUE,TRUE,,,,
girls-girls-girls-mini-dress-white,,,,,,,,Size,US 12,Color,White,,,144739-1308986,0,shopify,999,deny,manual,70.95,,TRUE,TRUE,,,,
giselle-midi-dress-green,Giselle Midi Dress Green,"<p>A midi dress with a soft cowl neckline, the Giselle is built in green around an easy shape that flatters without pulling focus.</p><p>Look closer for cut-out detail. The fabric holds its shape with no stretch and the bodice is lined.</p><p>Filed under birthdays and black-tie and formal evenings.</p><p><strong>Details</strong></p><ul><li>Midi dress</li><li>Fit &amp; flare</li><li>Cynthia is wearing a size AU 8 / US 4</li><li>Cowl neckline</li><li>Padded cups</li><li>Cut out sides</li><li>Cross over adjustable straps</li><li>Exposed back</li><li>Elasticated band</li><li>Zip fastening at back</li><li>No stretch, Part-lined</li><li>95% polyester 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Birthday Dresses, Dresses, Formal & Fancy Dresses, Going Out Dresses, Green Dresses, New Dresses, Satin Dresses",TRUE,Size,US 0,Color,Green,,,113500-1124676,0,shopify,999,deny,manual,96.95,,TRUE,TRUE,FALSE,Giselle Midi Dress Green,Giselle — Green cowl midi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
giselle-midi-dress-green,,,,,,,,Size,US 2,Color,Green,,,113500-1124677,0,shopify,999,deny,manual,96.95,,TRUE,TRUE,,,,
giselle-midi-dress-green,,,,,,,,Size,US 4,Color,Green,,,113500-1124678,0,shopify,999,deny,manual,96.95,,TRUE,TRUE,,,,
giselle-midi-dress-green,,,,,,,,Size,US 6,Color,Green,,,113500-1124679,0,shopify,999,deny,manual,96.95,,TRUE,TRUE,,,,
giselle-midi-dress-green,,,,,,,,Size,US 8,Color,Green,,,113500-1124680,0,shopify,999,deny,manual,96.95,,TRUE,TRUE,,,,
giselle-midi-dress-green,,,,,,,,Size,US 10,Color,Green,,,113500-1124681,0,shopify,999,deny,manual,96.95,,TRUE,TRUE,,,,
giselle-midi-dress-green,,,,,,,,Size,US 12,Color,Green,,,113500-1124682,0,shopify,999,deny,manual,96.95,,TRUE,TRUE,,,,
giselle-midi-dress-orange,Giselle Midi Dress Orange,"<p>Meet the Giselle: a midi dress with a soft cowl neckline, finished in orange with the kind of detail that reads considered rather than fussy.</p><p>Look closer for cut-out detail. The bodice is lined.</p><p>Pull it out for birthdays and black-tie and formal evenings.</p><p><strong>Details</strong></p><ul><li>Midi dress</li><li>Fit &amp; flare</li><li>Juliana is wearing a size US 2 / AU 6</li><li>Feturi is wearing a size AU 6 / US 2</li><li>Cowl neckline</li><li>Cut out sides</li><li>Cross over adjustable strap[s</li><li>Exposed back</li><li>Gathered material at bust</li><li>Elasticated band</li><li>Zip fastening at back</li><li>Part-lined</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Maxi & Midi Dresses,"Birthday Dresses, Dresses, Formal & Fancy Dresses, Going Out Dresses, New Dresses, Satin Dresses",TRUE,Size,US 0,Color,Orange,,,25838-585190,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,FALSE,Giselle Midi Dress Orange,Giselle — Orange cowl midi dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
giselle-midi-dress-orange,,,,,,,,Size,US 2,Color,Orange,,,25838-585191,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
giselle-midi-dress-orange,,,,,,,,Size,US 4,Color,Orange,,,25838-585192,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
giselle-midi-dress-orange,,,,,,,,Size,US 6,Color,Orange,,,25838-585193,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
giselle-midi-dress-orange,,,,,,,,Size,US 8,Color,Orange,,,25838-585194,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
giselle-midi-dress-orange,,,,,,,,Size,US 10,Color,Orange,,,25838-585195,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
giselle-midi-dress-orange,,,,,,,,Size,US 12,Color,Orange,,,25838-585196,0,shopify,999,deny,manual,66.95,,TRUE,TRUE,,,,
giselle-mini-dress-dark-denim,Giselle Mini Dress Dark Denim,"<p>The Giselle takes a denim mini dress and gives it a clean, confident line in dark denim.</p><p>Look closer for button detail. The fabric holds its shape with no stretch and it&#x27;s left unlined.</p><p><strong>Details</strong></p><ul><li>Lapel collar, button front fastening, twin chest and hip pockets, removable waist tie</li><li>No stretch, Unlined</li><li>95% cotton 5% elastane</li></ul><p><strong>Fit &amp; care</strong></p><ul><li>Model wears a US 4 / UK 8 unless stated. See the size guide for garment measurements.</li><li>Care: Long sleeve Mini dress, dark wash denim Cold gentle machine wash.</li></ul>",Populars Clothes,Apparel & Accessories > Clothing > Dresses,Mini Dresses,"Dresses, New Dresses",TRUE,Size,US 0,Color,Dark Denim,,,128840-1213715,0,shopify,999,deny,manual,107.99,,TRUE,TRUE,FALSE,Giselle Mini Dress Dark Denim,Giselle — Dark denim denim mini dress by Populars Clothes. Free US & UK shipping over $100. 30-day returns.,active
